Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data
TDOU00ZAF,ZA,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO,-23.079908333333332,30.384005555555547,630.2,5064840.8313,2969624.4192,-2485110.0433,ROBOT,IGS,ftp://igs.ign.fr/,30319M001,INTERNAL,National Geospatial Information,2
TEHN00IRN,IRAN,HI-TARGET VNET8,HITAT45101CP,HITZ,GPS+GLO,35.69728055555556,51.33409166666666,1194.57,3240499.403,4049740.323,3701663.005,ROBOT,"IGS08, IGS14, IGS",CDDIS,20404M002,INTERNAL,National Cartographic Center of Iran,133
TEJA00CHL,CL,STONEX SC2200,STXSA1500,STXG,GPS+GLO+GAL+BDS,-39.805452777777774,-73.25284722222223,43.2,1413829.566,-4698487.606,-4061442.291,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,41791M001,INTERNAL,Universidad de Santiago de Chile,2
THTG00PYF,PF,SEPT POLARX5TR,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,-17.577060279999998,-149.6064383936111,97.994,-5246414.0,-3077260.0,-1913842.0,ROBOT,"IGS20, IGS Multi-GNSS, RTS, IGS",IGN,92201M016,EXTERNAL CESIUM,Centre National d'Etudes Spatiales,2
THTI00PYF,PF,TRIMBLE NETR9,ASH701945E_M,NONE,GPS+GLO+GAL+BDS+SBAS,-17.577058435,-149.6064450472222,98.49,-5246415.8134,-3077260.6338,-1913841.9696,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",IGN,92201M009,INTERNAL,Centre National d'Etudes Spatiales,2
THU200GRL,GL,SEPT POLARX5,ASH701073.1,SCIS,GPS+GLO+GAL+BDS+QZSS,76.53704722222221,-68.82505000000002,36.2,538093.193,-1389088.13,6180979.36,ROBOT,"IGS20, IGS, IGS Multi-GNSS",CDDIS,43001M002,INTERNAL,DTU Space,2
TID100AUS,AU,SEPT POLARX5,AOAD/M_T,NONE,GPS+GLO+GAL+BDS+QZSS,-35.39919722222223,148.98000000000002,665.3,-4460996.9502,2682557.08,-3674442.6274,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50103M108,EXTERNAL H-MASER,Geoscience Australia,2
TIDB00AUS,AU,ASHTECH UZ-12,AOAD/M_T,NONE,GPS,-35.39920555555556,148.97999722222224,665.3719,-4460996.4047,2682557.0885,-3674443.393,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS",JPL,50103M108,EXTERNAL H-MASER,Jet Propulsion Laboratory,2
TIT200DEU,DE,JAVAD TRE_3 DELTA,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,51.03523333333334,6.431580555555556,156.1,3993787.1,450204.2,4936131.8,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,14278M002,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,2
TIXI00RUS,Russian Federation,JPS EGGDT,TPSCR3_GGD,NONE,GPS+GLO,71.634475,128.86641388888896,46.9847,-1264872.963,1569455.814,6031003.388,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS",,12360M001,INTERNAL,RDAAC,
TKBG00JPN,JP,TRIMBLE ALLOY,TRM159900.00,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,36.06700000000001,140.13100000000003,69.1,-3961641.614,3308778.464,3734288.804,ROBOT,"IGS, IGS Multi-GNSS, RTS",,21797M001,INTERNAL,Japan Aerospace Exploration Agency,2
TLSE00FRA,FR,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,43.56069444444444,1.480872222222222,207.2,4627851.899,119638.546,4372993.537,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",IGN,10003M009,INTERNAL,Centre National d'Etudes Spatiales,2
TLSG00FRA,FR,SEPT POLARX5TR,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,43.54970833333334,1.4850361111111112,208.7,4628685.095,119996.724,4372110.007,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,10003M034,EXTERNAL CESIUM,Centre National d'Etudes Spatiales,2
TNML00TWN,TW,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL,24.79795491666666,120.98734405555555,75.8599,-2982779.0389,4966662.6552,2658805.7381,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS",SIO,23604S001,EXTERNAL RUBIDIUM,National Measurement Laboratory,31
TONG00TON,TO,SEPT POLARX5,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS,-21.144713888888887,-175.17922222222222,56.3,-5930303.7231,-500147.2009,-2286366.2029,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50902M001,INTERNAL,Geoscience Australia,2
TOPL00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-10.171052777777774,-48.33067777777779,256.55,4174345.6,-4690236.73,-1118921.27,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41648M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
TORP00USA,US,SEPT POLARX5,TWIVC6150,SCIS,GPS+GLO+GAL+SBAS,33.797797222222215,-118.33060277777776,-5.22,-2517894.5535,-4670259.8838,3527827.6264,ROBOT,IGS,CDDIS,49912M001,INTERNAL,USGS,2
TOW200AUS,AU,SEPT POLARX5,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS,-19.269272222222227,147.0556916666667,88.1,-5054583.3956,3275504.1124,-2091538.4655,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50140M001,INTERNAL,Geoscience Australia,2
TRAK00USA,United States of America,TPS NET-G3A,TPSCR.G3,SCIT,GPS+GLO,33.61793611111111,-117.80343888888886,115.5,-2480029.62,-4703110.48,3511298.77,,IGS,Scripps Orbit and Permanent Array Center,40480M001,INTERNAL,Scripps Orbit and Permanent Array Center,2
TRO100NOR,NO,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL+BDS,69.66271388888889,18.93963055555556,138.0,2102929.0,721619.0,5958196.0,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS",BKG,10302M006,INTERNAL,Norwegian Mapping Authority,2
TSK200JPN,JP,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO+GAL+QZSS,36.105575,140.0871166666667,69.93,-3957184.109,3310231.726,3737703.956,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,21730S010,EXTERNAL H-MASER,Geospatial Information Authority of Japan,2
TSKB00JPN,JP,TRIMBLE ALLOY,AOAD/M_T,DOME,GPS+GLO+QZSS,36.10568055555555,140.08749722222225,67.3,-3957199.24,3310199.668,3737711.708,,"IGS08, IGS08 Core, IGS20, IGS Multi-GNSS, IGS",CDDIS,21730S005,EXTERNAL CESIUM,Geospatial Information Authority of Japan,2
TUBI00TUR,Turkey,TRIMBLE 5700,TRM29659.00,UNAV,GPS,40.78672777777777,29.450675,221.8,4211318.522,2377865.759,4144664.456,ROBOT,"IGS20, IGS",BKG,20806M001,INTERNAL,TUBITAK Marmara Research Center,302
TUVA00TUV,TV,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-8.525291666666668,179.19656111111115,38.4,-6307543.7662,88454.3221,-939278.1193,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",GA,51101M001,INTERNAL,Geoscience Australia,2
TWTF00TWN,TW,SEPT POLARX4TR,ASH701945C_M,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,24.9536,121.1645,203.122,-2994425.04,4951312.24,2674498.6,ROBOT,"IGS08, IGS, IGS Multi-GNSS",CDDIS,23603S002,EXTERNAL STEERED H-MASER,"Telecommunication Laboratories, Chunghwa",2
UCAL00CAN,CA,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,51.07997499999999,-114.13385000000004,1118.8,-1641945.2,-3664804.1,4940009.3,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,49106M001,INTERNAL,DLR German Space Operations Center,2
UCLP00USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,34.06912222222224,-118.44191111111107,111.54,-2519007.2327,-4650672.3153,3552862.7886,ROBOT,IGS,CDDIS,40487M002,INTERNAL,USGS,
UCLU00CAN,CA,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,48.925599999999996,-125.54159999999999,10.0,-2440669.042,-3416437.062,4785136.849,ROBOT,"IGS, IGS Multi-GNSS",PGC,40140M001,INTERNAL CLOCK,Geological Survey of Canada,2
UFPR00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-25.448368583333338,-49.23095477777778,925.8,3763751.676,-4365113.8613,-2724404.579,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41610M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
ULAB00MNG,MN,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,47.86506666666666,107.05233055555551,1575.7,-1257408.9234,4099404.3974,4707992.6715,ROBOT,"IGS08, IGS20, IGS Multi-GNSS, IGS, RTS",CDDIS,24201M001,INTERNAL,GeoForschungsZentrum,2
ULDI00ZAF,ZA,TRIMBLE NETR9,ASH701941.B,SCIS,GPS+GLO,-28.293116666666663,31.420922222222227,607.9,4796680.9045,2930311.4777,-3005435.8146,ROBOT,"IGS20, IGS",ftp://igs.ign.fr/,30318M001,INTERNAL,National Geospatial Information,2
UNB300CAN,CA,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+BDS+SBAS,45.95020833333334,-66.64170555555557,22.85,1761288.2,-4078238.6,4561417.8,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,40146M002,INTERNAL,University of New Brunswick,2
UNBD00CAN,CA,SEPT POLARX5S,TRM55971.00,NONE,GPS+GLO+GAL+BDS+SBAS,45.95012333333334,-66.64149472222223,23.12,1761305.9,-4078238.57,4561411.35,ROBOT,"IGS Multi-GNSS, IGS",BKG,40146M003,INTERNAL,"University of New Brunswick, DLR German Space Operations Center",2
UNBJ00CAN,CA,TPS LEGACY,TRM57971.00,NONE,GPS+GLO,45.95020833333334,-66.64170555555557,22.75,1761288.1,-4078238.6,4561417.7,ROBOT,"IGS14, IGS20, IGS14 Core, IGS",CDDIS,40146M002,INTERNAL,University of New Brunswick,2
UNBN00CAN,CA,NOV OEM6,TRM57971.00,NONE,GPS+GLO+SBAS,45.95020833333334,-66.64170555555557,22.85,1761288.2,-4078238.6,4561417.8,ROBOT,IGS,CDDIS,40146M002,INTERNAL,University of New Brunswick,
UNSA00ARG,AR,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+SBAS,-24.72745555555555,-65.40764444444444,1257.8,2412830.4245,-5271936.73,-2652209.0548,ROBOT,"IGS08, IGS14 Core, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41514M001,INTERNAL,GeoForschungsZentrum,2
URAL00RUS,RU,TRIMBLE R9S,CHCC220GR2,CHCD,GPS+GLO+GAL+QZSS+SBAS,56.83827500000002,60.61485833333334,279.96,1716013.966,3047281.697,5316302.551,ROBOT,"IGS, IGS Multi-GNSS",IGN,12380M001,INTERNAL,Federal Budgetary Institute,3
URUM00CHN,CN,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,43.80794999999999,87.60067222222222,858.9,193030.2318,4606851.332,4393311.5615,ROBOT,"IGS08, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,21612M001,INTERNAL,GeoForschungsZentrum,2
USCL00CHL,CL,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+SBAS,-33.449852777777764,-70.68134444444443,570.2,1762489.887,-5027632.74,-3496009.235,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,41768M001,INTERNAL,Universidad de Santiago de Chile,2
USN700USA,US,SEPT POLARX5TR,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS,38.92056611388888,-77.06627659722223,58.924,1112162.138,-4842854.667,3985497.066,ROBOT,"IGS, IGS Multi-GNSS",JPL,40451S009,EXTERNAL H-MASER,"U.S. Naval Observatory, Jet Propulsion Laboratory",2
USN800USA,US,SEPT POLARX5TR,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS+SBAS,38.92056611388888,282.93372340277773,58.924,1112162.138,-4842854.667,3985497.066,ROBOT,"IGS, IGS Multi-GNSS",CDDIS,40451S009,EXTERNAL H-MASER,U.S. Naval Observatory,2
USN900USA,US,NOV OEM6,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS+SBAS,38.92056611388888,282.93372340277773,58.924,1112162.138,-4842854.667,3985497.066,ROBOT,"IGS, IGS Multi-GNSS",CDDIS,40451S009,EXTERNAL H-MASER,U.S. Naval Observatory,2
USP100FJI,FJ,PANDA PD51A,HXCCGX601A,HXCS,GPS+GLO+GAL+BDS,-18.149086111111103,178.4463722222222,70.6,-6060627.2843,164379.897,-1974093.2186,ROBOT,"IGS, IGS Multi-GNSS, RTS",WHU,50801M004,INTERNAL,Beihang University,3
USUD00JPN,JP,SEPT POLARX5,AOAD/M_T,JPLA,GPS+GLO+GAL+BDS+QZSS,36.13311025,138.36204361111118,1508.6193,-3855263.0361,3427432.5571,3741020.2929,,"IGS20, IGS Multi-GNSS, IGS, RTS",JPL,21729S007,EXTERNAL CESIUM,Jet Propulsion Laboratory,2
UTQI00USA,US,JAVAD TR_G3TH,JAV_GRANT-G3T,NONE,GPS+GLO+GAL,71.32275555555557,-156.6150166666667,12.1,-1880399.9215,-813136.6979,6019921.5735,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,49508M002,INTERNAL,GeoForschungsZentrum,2
UZHL00UKR,UA,NOV OEMV3,NOV702GG,NONE,GPS+GLO,48.632000000000005,22.297599999999996,232.0,3907587.6652,1602428.5337,4763783.6858,ROBOT,"IGS08, IGS14, IGS",BKG,12301M001,INTERNAL,Main Astronomical Observatory of Ukraine,3
VACS00MUS,MU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-20.29709108333333,57.49703663888889,420.4,3215946.33,5047448.47,-2198719.6,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,39003M001,INTERNAL,Jet Propulsion Laboratory,2
VALD00CAN,CA,TPS NET-G5,TPSCR.G3,NONE,GPS+GLO,48.09705833333334,-77.56416666666665,312.8,919075.83,-4167766.23,4724323.53,ROBOT,"IGS20, IGS, RTS",CDDIS,40156M001,INTERNAL,Natural Resources Canada,2
VILL00ESP,ES,SEPT POLARX5,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+SBAS,40.443591666666656,-3.9519805555555547,647.4,4849833.874,-335049.255,4116014.809,ROBOT,"IGS08, IGS Multi-GNSS, IGS, RTS",CDDIS,13406M001,EXTERNAL CESIUM,ESA/ESOC,2
VIS000SWE,SE,SEPT POLARX5,AOAD/M_T,OSOD,GPS+GLO+GAL+BDS+SBAS,57.65386666666667,18.36731111111111,79.8,3246470.561,1077900.313,5365277.902,,"IGS20, IGS Multi-GNSS, IGS, RTS",BKG,10423M001,INTERNAL,Lantmateriet the Swedish mapping authority,2
VNDP00USA,US,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,34.5563111111111,-120.61644999999999,-11.5,-2678090.1164,-4525437.3954,3597431.7369,ROBOT,"IGS08, IGS14 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",CDDIS,40420M007,INTERNAL,EarthScope Consortium,2
VOIM00MDG,MG,JAVAD TR_G3TH,JAV_RINGANT_G3T,NONE,GPS+GLO+GAL,-21.906299999999998,46.79327222222223,1163.3,4054014.146,4316070.229,-2365224.017,CHAMBER,"IGS20, IGS Multi-GNSS, IGS",CDDIS,33303M001,INTERNAL,GeoForschungsZentrum,2
WAB200CHE,CH,SEPT POLARX5TR,SEPCHOKE_B3E6,SPKE,GPS+GAL,46.92374722222222,7.46425,611.0,4327318.0,566956.0,4636426.0,ROBOT,IGS,BKG,14014M002,EXTERNAL UTC(CH) Master Clock,Swiss Federal Office of Metrology and Accreditatio,2
WARK00NZL,NZ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-36.4344111111111,174.66278055555554,111.3,-5115333.2299,477886.9079,-3767147.473,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,50243M001,EXTERNAL H-MASER,GNS Science,2
WARN00DEU,DE,JAVAD TRE_3 DELTA,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,54.16978888888888,12.101427777777776,50.7,3658785.6,784471.1,5147870.7,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",BKG,14277M002,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,2
WDC500USA,US,NOV OEM6,TPSCR.G5,TPSH,GPS,38.920563888888886,-77.06631666666664,59.0,1112158.868,-4842855.614,3985496.946,ROBOT,IGS,CDDIS,40451S010,EXTERNAL H-MASER,National Geospatial-Intelligence Agency,2
WDC600USA,US,NOV OEM6,TPSCR.G5,TPSH,GPS,38.920563888888886,-77.06631666666664,59.0,1112158.868,-4842855.614,3985496.946,ROBOT,IGS,CDDIS,40451S010,EXTERNAL H-MASER,National Geospatial-Intelligence Agency,2
WES200USA,US,TRIMBLE ALLOY,TWIVC6150,SCIS,GPS+GLO+GAL,42.61333611111111,-71.4933277777778,85.0,1492233.247,-4458089.489,4296046.035,ROBOT,"IGS08, IGS14, IGS",https://geodesy.noaa.gov/corsdata/,40440S020,EXTERNAL H-MASER,National Geodetic Survey,2
WGTN00NZL,NZ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-41.32345638888891,174.80589305555557,26.06,-4777269.46,434270.155,-4189484.491,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,50208M003,INTERNAL,GNS Science,2
WHC100USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,33.97988611111113,-118.03116944444443,94.25,-2488199.3244,-4673487.1517,3544649.2637,ROBOT,"RTS, IGS",CDDIS,40461M001,INTERNAL,USGS,2
WHIT00CAN,CA,SEPT POLARX5,AOAD/M_T,NONE,GPS+GLO+GAL,60.75050000000001,-135.2221,1427.0,-2218337.85,-2201205.06,5543057.57,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",CDDIS,40136M001,INTERNAL,Natural Resources Canada,2
WIDC00USA,US,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+SBAS,33.93475833333333,-116.39178055555553,445.04,-2354850.17,-4745524.01,3540693.1,ROBOT,"RTS, IGS",CDDIS,49917M001,INTERNAL,USGS,133
WILL00CAN,CA,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,52.23690000000002,-122.16780000000001,1096.0,-2084258.016,-3313872.98,5019853.081,ROBOT,"IGS08, IGS14 Core, IGS14, IGS20, IGS Multi-GNSS, IGS",PGC,40134M001,INTERNAL,Geological Survey of Canada,2
WIND00NAM,NA,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-22.57491944444444,17.08943055555556,1734.7,5633708.7802,1732017.696,-2433985.8026,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",CDDIS,31101M001,INTERNAL,GeoForschungsZentrum,2
WLSN00USA,US,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL+SBAS,34.22612222222222,-118.05591388888888,1705.26,-2483640.9494,-4660072.8425,3568172.1952,ROBOT,IGS,CDDIS,40400M101,INTERNAL,USGS,2
WROC00POL,PL,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,51.11326388888888,17.06202777777777,180.3,3835751.0,1177249.0,4941605.0,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,12217M001,INTERNAL,Wroclaw University of Environmental and Life Scien,8
WSRT00NLD,NL,SEPT POLARX5,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,52.91460000000002,6.604499999999998,86.0,3828739.0,443305.0,5064887.0,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",DUT,13506M005,EXTERNAL H-MASER,Delft University of Technology,2
WTZ300DEU,DE,JAVAD TRE_G3TH DELTA,LEIAR25.R3,LEIT,GPS+GLO+GAL+SBAS,49.144777777777776,12.878638888888888,663.4,4075535.3,931822.185,4801608.915,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,14201M015,EXTERNAL H-MASER,DLR German Space Operations Center,2
WTZA00DEU,DE,SEPT POLARX2,ASH700936C_M,SNOW,GPS,49.14422777777776,12.878908333333333,665.9,4075578.1,931853.1,4801570.2,ROBOT,IGS,BKG,14201M013,EXTERNAL CESIUM,Bundesamt fuer Kartographie und Geodaesie,2
WTZR00DEU,DE,LEICA GR50,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+IRNSS+SBAS,49.144197222222225,12.878908333333333,666.0,4075580.685,931853.66,4801568.054,ROBOT,"IGS08, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",BKG,14201M010,EXTERNAL H-MASER EFOS 18,Bundesamt fuer Kartographie und Geodaesie,2
WTZS00DEU,DE,SEPT POLARX5TR,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+IRNSS+SBAS,49.144788888888876,12.878633333333333,663.4,4075534.9,931822.6,4801609.2,ROBOT,"IGS Multi-GNSS, IGS",BKG,14201M015,EXTERNAL CESIUM,Bundesamt fuer Kartographie und Geodaesie,2
WTZZ00DEU,DE,JAVAD TRE_3 DELTA,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,49.144213888888885,12.878908333333333,665.8,4075579.1,931853.4,4801569.2,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,14201M014,EXTERNAL H-MASER EFOS 18,Bundesamt fuer Kartographie und Geodaesie,2
WUH200CHN,CN,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,30.531699999999994,114.35730000000002,25.8,-2267749.0,5009154.0,3221290.0,ROBOT,"IGS Multi-GNSS, RTS, IGS",CDDIS,21602M007,INTERNAL,GeoForschungsZentrum,2
WUHN00CHN,CN,TRIMBLE NETR9,TRM59800.00C,ENCL,GPS+GLO+BDS,30.531652777777783,114.35726111111107,28.2,-2267750.266,5009156.142,3221291.898,,"IGS08, IGS14, IGS20, IGS14 Core, IGS Multi-GNSS, IGS",ftp://geodesy.noaa.gov/cors,21602M001,EXTERNAL RUBIDIUM CLOCK STEERED BY GPS,Wuhan University,2
WUTH00NOR,NO,SEPT POLARX5S,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,77.00251111111113,15.538605555555558,52.2,1386490.169,385514.005,6192887.206,ROBOT,"IGS, IGS Multi-GNSS",BEV,81301M001,INTERNAL,Warsaw University of Technology,2
XMIS00AUS,AU,TRIMBLE ALLOY,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS,-10.449958333333335,105.6885055555556,261.5,-1696344.7606,6039590.007,-1149275.0793,ROBOT,"IGS14 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",GA,50183M001,INTERNAL,Geoscience Australia,2
YAKT00RUS,Russian Federation,JAVAD TRE_3N DELTA,ASH701933B_M,SCIS,GPS+GLO,62.0309611111111,129.68030000000002,103.37,-1914998.836,2308241.52,5610225.578,,"IGS14 Core, IGS14, IGS20, IGS",CDDIS,12353M002,EXTERNAL CESIUM,RDAAC,
YAR200AUS,AU,TRIMBLE ALLOY,AOAD/M_T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-29.046547222222227,115.3469833333333,241.3,-2389026.6092,5043317.0543,-3078529.5526,ROBOT,"IGS14 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",GA,50107M004,INTERNAL,Geoscience Australia,2
YAR300AUS,AU,SEPT POLARX5,LEIAR25,NONE,GPS+GLO+GAL+BDS+QZSS,-29.046488888888884,115.34715833333333,242.4,-2389043.7652,5043313.5826,-3078524.3872,ROBOT,"IGS, RTS, IGS Multi-GNSS",GA,50107M008,INTERNAL,Geoscience Australia,2
YARR00AUS,AU,SEPT POLARX5,LEIAT504,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-29.046580555555554,115.34698055555552,241.3,-2389025.573,5043315.5356,-3078532.971,ROBOT,"IGS08, IGS, IGS Multi-GNSS, RTS",GA,50107M006,INTERNAL,Geoscience Australia,3
YEBE00ESP,ES,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS,40.52489722222223,-3.0886305555555555,972.8,4848724.95,-261632.509,4123093.952,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS Multi-GNSS, IGS, RTS",BKG,13420M001,EXTERNAL H-MASER,Instituto Geografico Nacional,2
YEL200CAN,CA,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,62.48132113888889,-114.48084642500002,181.008,-1224441.9824,-2689174.6494,5633660.3762,ROBOT,"IGS Multi-GNSS, IGS, RTS",IGN,40127M006,EXTERNAL VCH-1008 MASER,"Centre National d'Etudes Spatiales, Natural Resources Canada",2
YELL00CAN,CA,JAVAD TRE_3N DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,62.48089999999999,-114.48070000000003,181.0,-1224452.4,-2689216.0,5633638.2,ROBOT,"IGS08, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40127M003,EXTERNAL MASER,Natural Resources Canada,2
YIBL00OMN,OM,TRIMBLE NETR9,ASH701945C_M,NONE,GPS+GLO,22.186458333333338,56.112333333333346,95.1,3294552.811,4905092.434,2393579.637,ROBOT,"IGS08, IGS14 Core, IGS08 Core, IGS14, IGS20, IGS",CDDIS,25001M001,INTERNAL,Petrolium Development Oman,27
YKRO00CIV,Cote d'Ivorie,JAVAD TRE_3 DELTA,ASH701945C_M,NONE,GPS+GLO+GAL+BDS,6.870560277777779,-5.240092972222223,270.0,6306439.897,-578380.783,757956.481,ROBOT,"IGS Multi-GNSS, IGS",JPL,32601M001,INTERNAL,Jet Propulsion Laboratory,2
YONS00KOR,KR,TRIMBLE ALLOY,TRM159900.00,SCIS,GPS+GLO+GAL,37.541122222222214,127.00134444444448,96.849,-3047506.741,4043980.58,3865243.01,ROBOT,IGS,CDDIS,23906M001,INTERNAL,Seoul Metropolitan Government,2
YSSK00RUS,Russian Federation,JAVAD TRE_3N DELTA,ASH701933B_M,DOME,GPS+GLO,47.029736111111106,142.7167194444444,91.2887,-3465320.847,2638269.382,4644085.485,,"IGS14, IGS20, IGS",CDDIS,12329M003,INTERNAL,RDAAC,
